date, value
07/01/2016,17767.34
08/01/2016,17697.96
12/01/2016,17218.96
13/01/2016,17715.63
14/01/2016,17240.95
15/01/2016,17147.11
18/01/2016,16955.57
19/01/2016,17048.37
20/01/2016,16416.19
21/01/2016,16017.26
22/01/2016,16958.53
25/01/2016,17110.91
26/01/2016,16708.9
27/01/2016,17163.92
28/01/2016,17041.45
29/01/2016,17518.3
01/02/2016,17865.23
02/02/2016,17750.68
03/02/2016,17191.25
04/02/2016,17044.99
05/02/2016,16819.59
08/02/2016,17004.3
09/02/2016,16085.44
10/02/2016,15713.39
12/02/2016,14952.61
15/02/2016,16022.58
16/02/2016,16054.43
17/02/2016,15836.36
18/02/2016,16196.8
19/02/2016,15967.17
22/02/2016,16111.05
23/02/2016,16052.05
24/02/2016,15915.79
25/02/2016,16140.34
26/02/2016,16188.41
29/02/2016,16026.76
01/03/2016,16085.51
02/03/2016,16746.55
03/03/2016,16960.16
04/03/2016,17014.78
07/03/2016,16911.32
08/03/2016,16783.15
09/03/2016,16642.2
10/03/2016,16852.35
11/03/2016,16938.87
14/03/2016,17233.75
15/03/2016,17117.07
16/03/2016,16974.45
17/03/2016,16936.38
18/03/2016,16724.81
22/03/2016,17048.55
23/03/2016,17000.98
24/03/2016,16892.33
25/03/2016,17002.75
28/03/2016,17134.37
29/03/2016,17103.53
30/03/2016,16878.96
31/03/2016,16758.67
01/04/2016,16164.16
04/04/2016,16123.27
05/04/2016,15732.82
06/04/2016,15715.36
07/04/2016,15749.84
08/04/2016,15821.52
11/04/2016,15751.13
12/04/2016,15928.79
13/04/2016,16381.22
14/04/2016,16911.05
15/04/2016,16848.03
18/04/2016,16275.95
19/04/2016,16874.44
20/04/2016,16906.54
21/04/2016,17363.62
22/04/2016,17572.49
25/04/2016,17439.3
26/04/2016,17353.28
27/04/2016,17290.49
28/04/2016,16666.05
02/05/2016,16147.38
06/05/2016,16106.72
09/05/2016,16216.03
10/05/2016,16565.19
11/05/2016,16579.01
12/05/2016,16646.34
13/05/2016,16412.21
16/05/2016,16466.4
17/05/2016,16652.8
18/05/2016,16644.69
19/05/2016,16646.66
20/05/2016,16736.35
23/05/2016,16654.6
24/05/2016,16498.76
25/05/2016,16757.35
26/05/2016,16772.46
27/05/2016,16834.84
30/05/2016,17068.02
31/05/2016,17234.98
01/06/2016,16955.73
02/06/2016,16562.55
03/06/2016,16642.23
06/06/2016,16580.03
07/06/2016,16675.45
08/06/2016,16830.92
09/06/2016,16668.41
10/06/2016,16601.36
13/06/2016,16019.18
14/06/2016,15859
15/06/2016,15919.58
16/06/2016,15434.14
17/06/2016,15599.66
20/06/2016,15965.3
21/06/2016,16169.11
22/06/2016,16065.72
23/06/2016,16238.35
24/06/2016,14952.02
27/06/2016,15309.21
28/06/2016,15323.14
29/06/2016,15566.83
30/06/2016,15575.92
01/07/2016,15682.48
04/07/2016,15775.8
05/07/2016,15669.33
06/07/2016,15378.99
07/07/2016,15276.24
08/07/2016,15106.98
11/07/2016,15708.82
12/07/2016,16095.65
13/07/2016,16231.43
14/07/2016,16385.89
15/07/2016,16497.85
19/07/2016,16723.31
20/07/2016,16681.89
21/07/2016,16810.22
22/07/2016,16627.25
25/07/2016,16620.29
26/07/2016,16383.04
27/07/2016,16664.82
28/07/2016,16476.84
29/07/2016,16569.27
01/08/2016,16635.77
02/08/2016,16391.45
03/08/2016,16083.11
04/08/2016,16254.89
05/08/2016,16254.45
08/08/2016,16650.57
09/08/2016,16764.97
10/08/2016,16735.12
12/08/2016,16919.92
15/08/2016,16869.56
16/08/2016,16596.51
17/08/2016,16745.64
18/08/2016,16486.01
19/08/2016,16545.82
22/08/2016,16598.19
23/08/2016,16497.36
24/08/2016,16597.3
25/08/2016,16555.95
26/08/2016,16360.71
29/08/2016,16737.49
30/08/2016,16725.36
31/08/2016,16887.4
01/09/2016,16926.84
02/09/2016,16925.68
05/09/2016,17037.63
06/09/2016,17081.98
07/09/2016,17012.44
08/09/2016,16958.77
09/09/2016,16965.76
12/09/2016,16672.92
13/09/2016,16729.04
14/09/2016,16614.24
15/09/2016,16405.01
16/09/2016,16519.29
20/09/2016,16492.15
21/09/2016,16807.62
23/09/2016,16754.02
26/09/2016,16544.56
27/09/2016,16683.93
28/09/2016,16465.4
29/09/2016,16693.71
30/09/2016,16449.84
03/10/2016,16598.67
04/10/2016,16735.65
05/10/2016,16819.24
06/10/2016,16899.1
07/10/2016,16860.09
11/10/2016,17024.76
12/10/2016,16840
13/10/2016,16774.24
14/10/2016,16856.37
17/10/2016,16900.12
18/10/2016,16963.61
19/10/2016,16998.91
20/10/2016,17235.5
21/10/2016,17184.59
24/10/2016,17234.42
25/10/2016,17365.25
26/10/2016,17391.84
27/10/2016,17336.42
28/10/2016,17446.41
31/10/2016,17425.02
01/11/2016,17442.4
02/11/2016,17134.68
04/11/2016,16905.36
07/11/2016,17177.21
08/11/2016,17171.38
09/11/2016,16251.54
10/11/2016,17344.42
11/11/2016,17374.79
14/11/2016,17672.62
15/11/2016,17668.15
16/11/2016,17862.21
17/11/2016,17862.63
18/11/2016,17967.41
21/11/2016,18106.02
22/11/2016,18162.94
24/11/2016,18333.41
25/11/2016,18381.22
28/11/2016,18356.89
29/11/2016,18307.04
30/11/2016,18308.48
01/12/2016,18513.12
02/12/2016,18426.08
05/12/2016,18274.99
06/12/2016,18360.54
07/12/2016,18496.69
08/12/2016,18765.47
09/12/2016,18996.37
12/12/2016,19155.03
13/12/2016,19250.52
14/12/2016,19253.61
15/12/2016,19273.79
16/12/2016,19401.15
19/12/2016,19391.6
20/12/2016,19494.53
21/12/2016,19444.49
22/12/2016,19427.67
26/12/2016,19396.64
27/12/2016,19403.06
28/12/2016,19401.72
29/12/2016,19145.14
30/12/2016,19114.37
04/01/2017,19594.16
05/01/2017,19520.69
06/01/2017,19454.33
10/01/2017,19301.44
11/01/2017,19364.67
12/01/2017,19134.7
13/01/2017,19287.28
16/01/2017,19095.24
17/01/2017,18813.53
18/01/2017,18894.37
19/01/2017,19072.25
20/01/2017,19137.91
23/01/2017,18891.03
24/01/2017,18787.99
25/01/2017,19057.5
26/01/2017,19402.39
27/01/2017,19467.4
30/01/2017,19368.85
31/01/2017,19041.34
01/02/2017,19148.08
02/02/2017,18914.58
03/02/2017,18918.2
06/02/2017,18976.71
07/02/2017,18910.78
08/02/2017,19007.6
09/02/2017,18907.67
10/02/2017,19378.93
13/02/2017,19459.15
14/02/2017,19238.98
15/02/2017,19437.98
16/02/2017,19347.53
17/02/2017,19234.62
20/02/2017,19251.08
21/02/2017,19381.44
22/02/2017,19379.87
23/02/2017,19371.46
24/02/2017,19283.54
27/02/2017,19107.47
28/02/2017,19118.99
01/03/2017,19393.54
02/03/2017,19564.8
03/03/2017,19469.17
06/03/2017,19379.14
07/03/2017,19344.15
08/03/2017,19254.03
09/03/2017,19318.58
10/03/2017,19604.61
13/03/2017,19633.75
14/03/2017,19609.5
15/03/2017,19577.38
16/03/2017,19590.14
17/03/2017,19521.59
21/03/2017,19455.88
22/03/2017,19041.38
23/03/2017,19085.31
24/03/2017,19262.53
27/03/2017,18985.59
28/03/2017,19202.87
29/03/2017,19217.48
30/03/2017,19063.22
31/03/2017,18909.26
03/04/2017,18983.23
04/04/2017,18810.25
05/04/2017,18861.27
06/04/2017,18597.06
07/04/2017,18664.63
10/04/2017,18797.88
11/04/2017,18747.87
12/04/2017,18552.61
13/04/2017,18426.84
14/04/2017,18335.63
17/04/2017,18355.26
18/04/2017,18418.59
19/04/2017,18432.2
20/04/2017,18430.49
21/04/2017,18620.75
24/04/2017,18875.88
25/04/2017,19079.33
26/04/2017,19289.43
27/04/2017,19251.87
28/04/2017,19196.74
01/05/2017,19310.52
02/05/2017,19445.7
08/05/2017,19895.7
09/05/2017,19843
10/05/2017,19900.09
11/05/2017,19961.55
12/05/2017,19883.9
15/05/2017,19869.85
16/05/2017,19919.82
17/05/2017,19814.88
18/05/2017,19553.86
19/05/2017,19590.76
22/05/2017,19678.28
23/05/2017,19613.28
24/05/2017,19742.98
25/05/2017,19813.13
26/05/2017,19686.84
29/05/2017,19682.57
30/05/2017,19677.85
31/05/2017,19650.57
01/06/2017,19860.03
02/06/2017,20177.28
05/06/2017,20170.82
06/06/2017,19979.9
07/06/2017,19984.62
08/06/2017,19909.26
09/06/2017,20013.26
12/06/2017,19908.58
13/06/2017,19898.75
14/06/2017,19883.52
15/06/2017,19831.82
16/06/2017,19943.26
19/06/2017,20067.75
20/06/2017,20230.41
21/06/2017,20138.79
22/06/2017,20110.51
23/06/2017,20132.67
26/06/2017,20153.35
27/06/2017,20225.09
28/06/2017,20130.41
29/06/2017,20220.3
30/06/2017,20033.43
03/07/2017,20055.8
04/07/2017,20032.35
05/07/2017,20081.63
06/07/2017,19994.06
07/07/2017,19929.09
10/07/2017,20080.98
11/07/2017,20195.48
12/07/2017,20098.38
13/07/2017,20099.81
14/07/2017,20118.86
18/07/2017,19999.91
19/07/2017,20020.86
20/07/2017,20144.59
21/07/2017,20099.75
24/07/2017,19975.67
25/07/2017,19955.2
26/07/2017,20050.16
27/07/2017,20079.64
28/07/2017,19959.84
31/07/2017,19925.18
01/08/2017,19985.79
02/08/2017,20080.04
03/08/2017,20029.26
04/08/2017,19952.33
07/08/2017,20055.89
08/08/2017,19996.01
09/08/2017,19738.71
10/08/2017,19729.74
14/08/2017,19537.1
15/08/2017,19753.31
16/08/2017,19729.28
17/08/2017,19702.63
18/08/2017,19470.41
21/08/2017,19393.13
22/08/2017,19383.84
23/08/2017,19434.64
24/08/2017,19353.77
25/08/2017,19452.61
28/08/2017,19449.9
29/08/2017,19362.55
30/08/2017,19506.54
31/08/2017,19646.24
01/09/2017,19691.47
04/09/2017,19508.25
05/09/2017,19385.81
06/09/2017,19357.97
07/09/2017,19396.52
08/09/2017,19274.82
11/09/2017,19545.77
12/09/2017,19776.62
13/09/2017,19865.82
14/09/2017,19807.44
15/09/2017,19909.5
19/09/2017,20299.38
20/09/2017,20310.46
21/09/2017,20347.48
22/09/2017,20296.45
25/09/2017,20397.58
26/09/2017,20330.19
27/09/2017,20267.05
28/09/2017,20363.11
29/09/2017,20356.28
02/10/2017,20400.78
03/10/2017,20614.07
04/10/2017,20626.66
05/10/2017,20628.56
06/10/2017,20690.71
10/10/2017,20823.51
11/10/2017,20881.27
12/10/2017,20954.72
13/10/2017,21155.18
16/10/2017,21255.56
17/10/2017,21336.12
18/10/2017,21363.05
19/10/2017,21448.52
20/10/2017,21457.64
23/10/2017,21696.65
24/10/2017,21805.17
25/10/2017,21707.62
26/10/2017,21739.78
27/10/2017,22008.45
30/10/2017,22011.67
31/10/2017,22011.61
01/11/2017,22420.08
02/11/2017,22539.12
06/11/2017,22548.35
07/11/2017,22937.6
08/11/2017,22913.82
09/11/2017,22868.71
10/11/2017,22681.42
13/11/2017,22380.99
14/11/2017,22380.01
15/11/2017,22028.32
16/11/2017,22351.12
17/11/2017,22396.8
20/11/2017,22261.76
21/11/2017,22416.48
22/11/2017,22523.15
24/11/2017,22550.85
27/11/2017,22495.99
28/11/2017,22486.24
29/11/2017,22597.2
30/11/2017,22724.96
01/12/2017,22819.03
04/12/2017,22707.16
05/12/2017,22622.38
06/12/2017,22177.04
07/12/2017,22498.03
08/12/2017,22811.08
11/12/2017,22938.73
12/12/2017,22866.17
13/12/2017,22758.07
14/12/2017,22694.45
15/12/2017,22553.22
18/12/2017,22901.77
19/12/2017,22868
20/12/2017,22891.72
21/12/2017,22866.1
22/12/2017,22902.76
25/12/2017,22939.18
26/12/2017,22892.69
27/12/2017,22911.21
28/12/2017,22783.98
29/12/2017,22764.94
04/01/2018,23506.33
05/01/2018,23714.53
09/01/2018,23849.99
10/01/2018,23788.2
11/01/2018,23710.43
12/01/2018,23653.82
15/01/2018,23714.88
16/01/2018,23951.81
17/01/2018,23868.34
18/01/2018,23763.37
19/01/2018,23808.06
22/01/2018,23816.33
23/01/2018,24124.15
24/01/2018,23940.78
25/01/2018,23669.49
26/01/2018,23631.88
29/01/2018,23629.34
30/01/2018,23291.97
31/01/2018,23098.29
01/02/2018,23486.11
02/02/2018,23274.53
05/02/2018,22682.08
06/02/2018,21610.24
07/02/2018,21645.37
08/02/2018,21890.86
09/02/2018,21382.62
13/02/2018,21244.68
14/02/2018,21154.17
15/02/2018,21464.98
16/02/2018,21720.25
19/02/2018,22149.21
20/02/2018,21925.1
21/02/2018,21970.81
22/02/2018,21736.44
23/02/2018,21892.78
26/02/2018,22153.63
27/02/2018,22389.86
28/02/2018,22068.24
01/03/2018,21724.47
02/03/2018,21181.64
05/03/2018,21042.09
06/03/2018,21417.76
07/03/2018,21252.72
08/03/2018,21368.07
09/03/2018,21469.2
12/03/2018,21824.03
13/03/2018,21968.1
14/03/2018,21777.29
15/03/2018,21803.95
16/03/2018,21676.51
19/03/2018,21480.9
20/03/2018,21380.97
22/03/2018,21591.99
23/03/2018,20617.86
26/03/2018,20766.1
27/03/2018,21317.32
28/03/2018,21031.31
29/03/2018,21159.08
30/03/2018,21454.3
02/04/2018,21388.58
03/04/2018,21292.29
04/04/2018,21319.55
05/04/2018,21645.42
06/04/2018,21567.52
09/04/2018,21678.26
10/04/2018,21794.32
11/04/2018,21687.1
12/04/2018,21660.28
13/04/2018,21778.74
16/04/2018,21835.53
17/04/2018,21847.59
18/04/2018,22158.2
19/04/2018,22191.18
20/04/2018,22162.24
23/04/2018,22088.04
24/04/2018,22278.12
25/04/2018,22215.32
26/04/2018,22319.61
27/04/2018,22467.87
01/05/2018,22508.03
02/05/2018,22472.78
07/05/2018,22467.16
08/05/2018,22508.69
09/05/2018,22408.88
10/05/2018,22497.18
11/05/2018,22758.48
14/05/2018,22865.86
15/05/2018,22818.02
16/05/2018,22717.23
17/05/2018,22838.37
18/05/2018,22930.36
21/05/2018,23002.37
22/05/2018,22960.34
23/05/2018,22689.74
24/05/2018,22437.01
25/05/2018,22450.79
28/05/2018,22481.09
29/05/2018,22358.43
30/05/2018,22018.52
31/05/2018,22201.82
01/06/2018,22171.35
04/06/2018,22475.94
05/06/2018,22539.54
06/06/2018,22625.73
07/06/2018,22823.26
08/06/2018,22694.5
11/06/2018,22804.04
12/06/2018,22878.35
13/06/2018,22966.38
14/06/2018,22738.61
15/06/2018,22851.75
18/06/2018,22680.33
19/06/2018,22278.48
20/06/2018,22555.43
21/06/2018,22693.04
22/06/2018,22516.83
25/06/2018,22338.15
26/06/2018,22342
27/06/2018,22271.77
28/06/2018,22270.39
29/06/2018,22304.51
02/07/2018,21811.93
03/07/2018,21785.54
04/07/2018,21717.04
05/07/2018,21546.99
06/07/2018,21788.14
09/07/2018,22052.18
10/07/2018,22196.89
11/07/2018,21932.21
12/07/2018,22187.96
13/07/2018,22597.35
17/07/2018,22697.36
18/07/2018,22794.19
19/07/2018,22764.68
20/07/2018,22697.88
23/07/2018,22396.99
24/07/2018,22510.48
25/07/2018,22614.25
26/07/2018,22586.87
27/07/2018,22712.75
30/07/2018,22544.84
31/07/2018,22553.72
01/08/2018,22746.7
02/08/2018,22512.53
03/08/2018,22525.18
06/08/2018,22507.32
07/08/2018,22662.74
08/08/2018,22644.31
09/08/2018,22598.39
10/08/2018,22298.08
13/08/2018,21857.43
14/08/2018,22356.08
15/08/2018,22204.22
16/08/2018,22192.04
17/08/2018,22270.38
20/08/2018,22199
21/08/2018,22219.73
22/08/2018,22362.55
23/08/2018,22410.82
24/08/2018,22601.77
27/08/2018,22799.64
28/08/2018,22813.47
29/08/2018,22848.22
30/08/2018,22869.5
31/08/2018,22865.15
03/09/2018,22707.38
04/09/2018,22696.9
05/09/2018,22580.83
06/09/2018,22487.94
07/09/2018,22307.06
10/09/2018,22373.09
11/09/2018,22664.69
12/09/2018,22604.61
13/09/2018,22821.32
14/09/2018,23094.67
18/09/2018,23420.54
19/09/2018,23672.52
20/09/2018,23674.93
21/09/2018,23869.93
25/09/2018,23940.26
26/09/2018,24033.79
27/09/2018,23796.74
28/09/2018,24120.04
01/10/2018,24245.76
02/10/2018,24270.62
03/10/2018,24110.96
04/10/2018,23975.62
05/10/2018,23783.72
09/10/2018,23469.39
10/10/2018,23506.04
11/10/2018,22590.86
12/10/2018,22694.66
15/10/2018,22271.3
16/10/2018,22549.24
17/10/2018,22841.12
18/10/2018,22658.16
19/10/2018,22532.08
22/10/2018,22614.82
23/10/2018,22010.78
24/10/2018,22091.18
25/10/2018,21268.73
26/10/2018,21184.6
29/10/2018,21149.8
30/10/2018,21457.29
31/10/2018,21920.46
01/11/2018,21687.65
02/11/2018,22243.66
05/11/2018,21898.99
06/11/2018,22147.75
07/11/2018,22085.8
08/11/2018,22486.92
09/11/2018,22250.25
12/11/2018,22269.88
13/11/2018,21810.52
14/11/2018,21846.48
15/11/2018,21803.62
16/11/2018,21680.34
19/11/2018,21821.16
20/11/2018,21583.12
21/11/2018,21507.54
22/11/2018,21646.55
26/11/2018,21812
27/11/2018,21952.4
28/11/2018,22177.02
29/11/2018,22262.6
30/11/2018,22351.06
03/12/2018,22574.76
04/12/2018,22036.05
05/12/2018,21919.33
06/12/2018,21501.62
07/12/2018,21678.68
10/12/2018,21219.5
11/12/2018,21148.02
12/12/2018,21602.75
13/12/2018,21816.19
14/12/2018,21374.83
17/12/2018,21506.88
18/12/2018,21115.45
19/12/2018,20987.92
20/12/2018,20392.58
21/12/2018,20166.19
25/12/2018,19155.74
26/12/2018,19327.06
27/12/2018,20077.62
28/12/2018,20014.77
04/01/2019,19561.96
07/01/2019,20038.97
08/01/2019,20204.04
09/01/2019,20427.06
10/01/2019,20163.8
11/01/2019,20359.7
15/01/2019,20555.29
16/01/2019,20442.75
17/01/2019,20402.27
18/01/2019,20666.07
21/01/2019,20719.33
22/01/2019,20622.91
23/01/2019,20593.72
24/01/2019,20574.63
25/01/2019,20773.56
28/01/2019,20649
29/01/2019,20664.64
30/01/2019,20556.54
31/01/2019,20773.49
01/02/2019,20788.39
04/02/2019,20883.77
05/02/2019,20844.45
06/02/2019,20874.06
07/02/2019,20751.28
08/02/2019,20333.17
12/02/2019,20864.21
13/02/2019,21144.48
14/02/2019,21139.71
15/02/2019,20900.63
18/02/2019,21281.85
19/02/2019,21302.65
20/02/2019,21431.49
21/02/2019,21464.23
22/02/2019,21425.51
25/02/2019,21528.23
26/02/2019,21449.39
27/02/2019,21556.51
28/02/2019,21385.16
01/03/2019,21602.69
04/03/2019,21822.04
05/03/2019,21726.28
06/03/2019,21596.81
07/03/2019,21456.01
08/03/2019,21025.56
11/03/2019,21125.09
12/03/2019,21503.69
13/03/2019,21290.24
14/03/2019,21287.02
15/03/2019,21450.85
18/03/2019,21584.5
19/03/2019,21566.85
20/03/2019,21608.92
22/03/2019,21627.34
25/03/2019,20977.11
26/03/2019,21428.39
27/03/2019,21378.73
28/03/2019,21033.76
29/03/2019,21205.81
01/04/2019,21509.03
02/04/2019,21505.31
03/04/2019,21713.21
04/04/2019,21724.95
05/04/2019,21807.5
08/04/2019,21761.65
09/04/2019,21802.59
10/04/2019,21687.57
11/04/2019,21711.38
12/04/2019,21870.56
15/04/2019,22169.11
16/04/2019,22221.66
17/04/2019,22277.97
18/04/2019,22090.12
19/04/2019,22200.56
22/04/2019,22217.9
23/04/2019,22259.74
24/04/2019,22200
25/04/2019,22307.58
26/04/2019,22258.73
07/05/2019,21923.72
08/05/2019,21602.59
09/05/2019,21402.13
10/05/2019,21344.92
13/05/2019,21191.28
14/05/2019,21067.23
15/05/2019,21188.56
16/05/2019,21062.98
17/05/2019,21250.09
20/05/2019,21301.73
21/05/2019,21272.45
22/05/2019,21283.37
23/05/2019,21151.14
24/05/2019,21117.22
27/05/2019,21182.58
28/05/2019,21260.14
29/05/2019,21003.37
30/05/2019,20942.53
31/05/2019,20601.19
03/06/2019,20410.88
04/06/2019,20408.54
05/06/2019,20776.1
06/06/2019,20774.04
07/06/2019,20884.71
10/06/2019,21134.42
11/06/2019,21204.28
12/06/2019,21129.72
13/06/2019,21032
14/06/2019,21116.89
17/06/2019,21124
18/06/2019,20972.71
19/06/2019,21333.87
20/06/2019,21462.86
21/06/2019,21258.64
24/06/2019,21285.99
25/06/2019,21193.81
26/06/2019,21086.59
27/06/2019,21338.17
28/06/2019,21275.92
01/07/2019,21729.97
02/07/2019,21754.27
03/07/2019,21638.16
04/07/2019,21702.45
05/07/2019,21746.38
08/07/2019,21534.35
09/07/2019,21565.15
10/07/2019,21533.48
11/07/2019,21643.53
12/07/2019,21685.9
16/07/2019,21535.25
17/07/2019,21469.18
18/07/2019,21046.24
19/07/2019,21466.99
22/07/2019,21416.79
23/07/2019,21620.88
24/07/2019,21709.57
25/07/2019,21756.55
26/07/2019,21658.15
29/07/2019,21616.8
30/07/2019,21709.31
31/07/2019,21521.53
01/08/2019,21540.99
02/08/2019,21087.16
05/08/2019,20720.29
06/08/2019,20585.31
07/08/2019,20516.56
08/08/2019,20593.35
09/08/2019,20684.82
13/08/2019,20455.44
14/08/2019,20655.13
15/08/2019,20405.65
16/08/2019,20418.81
19/08/2019,20563.16
20/08/2019,20677.22
21/08/2019,20618.57
22/08/2019,20628.01
23/08/2019,20710.91
26/08/2019,20261.04
27/08/2019,20456.08
28/08/2019,20479.42
29/08/2019,20460.93
30/08/2019,20704.37
02/09/2019,20620.19
03/09/2019,20625.16
04/09/2019,20649.14
05/09/2019,21085.94
06/09/2019,21199.57
09/09/2019,21318.42
10/09/2019,21392.1
11/09/2019,21597.76
12/09/2019,21759.61
13/09/2019,21988.29
17/09/2019,22001.32
18/09/2019,21960.71
19/09/2019,22044.45
20/09/2019,22079.09
24/09/2019,22098.84
25/09/2019,22020.15
26/09/2019,22048.24
27/09/2019,21878.9
30/09/2019,21755.84
01/10/2019,21885.24
02/10/2019,21778.61
03/10/2019,21341.74
04/10/2019,21410.2
07/10/2019,21375.25
08/10/2019,21587.78
09/10/2019,21456.38
10/10/2019,21551.98
11/10/2019,21798.87
15/10/2019,22207.21
16/10/2019,22472.92
17/10/2019,22451.86
18/10/2019,22492.68
21/10/2019,22548.9
23/10/2019,22625.38
24/10/2019,22750.6
25/10/2019,22799.81
28/10/2019,22867.27
29/10/2019,22974.13
30/10/2019,22843.12
31/10/2019,22927.04
01/11/2019,22850.77
05/11/2019,23251.99
06/11/2019,23303.82
07/11/2019,23330.32
08/11/2019,23391.87
11/11/2019,23331.84
12/11/2019,23520.01
13/11/2019,23319.87
14/11/2019,23141.55
15/11/2019,23303.32
18/11/2019,23416.76
19/11/2019,23292.65
20/11/2019,23148.57
21/11/2019,23038.58
22/11/2019,23112.88
25/11/2019,23292.81
26/11/2019,23373.32
27/11/2019,23437.77
28/11/2019,23409.14
29/11/2019,23293.91
02/12/2019,23529.5
03/12/2019,23379.81
04/12/2019,23135.23
05/12/2019,23300.09
06/12/2019,23354.4
09/12/2019,23430.7
10/12/2019,23410.19
11/12/2019,23391.86
12/12/2019,23424.81
13/12/2019,24023.1
16/12/2019,23952.35
17/12/2019,24066.12
18/12/2019,23934.43
19/12/2019,23864.85
20/12/2019,23816.63
23/12/2019,23821.11
24/12/2019,23830.58
25/12/2019,23782.87
26/12/2019,23924.92
27/12/2019,23837.72
30/12/2019,23656.62
06/01/2020,23204.86
07/01/2020,23575.72
08/01/2020,23204.76
09/01/2020,23739.87
10/01/2020,23850.57
14/01/2020,24025.17
15/01/2020,23916.58
16/01/2020,23933.13
17/01/2020,24041.26
20/01/2020,24083.51
21/01/2020,23864.56
22/01/2020,24031.35
23/01/2020,23795.44
24/01/2020,23827.18
27/01/2020,23343.51
28/01/2020,23215.71
29/01/2020,23379.4
30/01/2020,22977.75
31/01/2020,23205.18
03/02/2020,22971.94
04/02/2020,23084.59
05/02/2020,23319.56
06/02/2020,23873.59
07/02/2020,23827.98
10/02/2020,23685.98
12/02/2020,23861.21
13/02/2020,23827.73
14/02/2020,23687.59
17/02/2020,23523.24
18/02/2020,23193.8
19/02/2020,23400.7
20/02/2020,23479.15
21/02/2020,23386.74
25/02/2020,22605.41
26/02/2020,22426.19
27/02/2020,21948.23
28/02/2020,21142.96
02/03/2020,21344.08
03/03/2020,21082.73
04/03/2020,21100.06
05/03/2020,21329.12
06/03/2020,20749.75
09/03/2020,19698.76
10/03/2020,19867.12
11/03/2020,19416.06
12/03/2020,18559.63
13/03/2020,17431.05
16/03/2020,17002.04
17/03/2020,17011.53
18/03/2020,16726.55
19/03/2020,16552.83
23/03/2020,16887.78
24/03/2020,18092.35
25/03/2020,19546.63
26/03/2020,18664.6
27/03/2020,19389.43
30/03/2020,19084.97
31/03/2020,18917.01
01/04/2020,18065.41
02/04/2020,17818.72
03/04/2020,17820.19
06/04/2020,18576.3
07/04/2020,18950.18
08/04/2020,19353.24
09/04/2020,19345.77
10/04/2020,19498.5
13/04/2020,19043.4
14/04/2020,19638.81
15/04/2020,19550.09
16/04/2020,19290.2
17/04/2020,19897.26
20/04/2020,19669.12
21/04/2020,19280.78
22/04/2020,19137.95
23/04/2020,19429.44
24/04/2020,19262
27/04/2020,19783.22
28/04/2020,19771.19
30/04/2020,20193.69
01/05/2020,19619.35
07/05/2020,19674.77
08/05/2020,20179.09
11/05/2020,20390.66
12/05/2020,20366.48
13/05/2020,20267.05
14/05/2020,19914.78
15/05/2020,20037.47
18/05/2020,20133.73
19/05/2020,20433.45
20/05/2020,20595.15
21/05/2020,20552.31
22/05/2020,20388.16
25/05/2020,20741.65
26/05/2020,21271.17
27/05/2020,21419.23
28/05/2020,21916.31
29/05/2020,21877.89
01/06/2020,22062.39
02/06/2020,22325.61
03/06/2020,22613.76
04/06/2020,22695.74
05/06/2020,22863.73
08/06/2020,23178.1
09/06/2020,23091.03
10/06/2020,23124.95
11/06/2020,22472.91
12/06/2020,22305.48
15/06/2020,21530.95
16/06/2020,22582.21
17/06/2020,22455.76
18/06/2020,22355.46
19/06/2020,22478.79
22/06/2020,22437.27
23/06/2020,22549.05
24/06/2020,22534.32
25/06/2020,22259.79
26/06/2020,22512.08
29/06/2020,21995.04
30/06/2020,22288.14
01/07/2020,22121.73
02/07/2020,22145.96
03/07/2020,22306.48
06/07/2020,22714.44
07/07/2020,22614.69
08/07/2020,22438.65
09/07/2020,22529.29
10/07/2020,22290.81
13/07/2020,22784.74
14/07/2020,22587.01
15/07/2020,22945.5
16/07/2020,22770.36
17/07/2020,22696.42
20/07/2020,22717.48
21/07/2020,22884.22
22/07/2020,22751.61
27/07/2020,22715.85
28/07/2020,22657.38
29/07/2020,22397.11
30/07/2020,22339.23
31/07/2020,21710
03/08/2020,22195.38
